1.380 	 1
1.390 	 1
1.400 	 1
1.410 	 1
1.420 	 1
1.430 	 1
1.440 	 1
1.450 	 1
1.460 	 1
1.470 	 1
1.480 	 1
1.490 	 1
1.500 	 1
1.510 	 1
1.520 	 1
1.530 	 1
1.540 	 1
1.550 	 1
1.560 	 1
1.570 	 1
1.580 	 1
1.590 	 1
1.600 	 1
1.610 	 1
1.620 	 1
1.630 	 1
1.640 	 1
1.650 	 1
1.660 	 1
1.670 	 1
1.680 	 1
1.690 	 1
1.700 	 1
1.710 	 1
1.720 	 1
1.730 	 1
1.740 	 1
1.750 	 1
1.760 	 1
1.770 	 1
1.780 	 1
1.790 	 1
1.800 	 1
1.810 	 1
1.820 	 1
1.830 	 1
1.840 	 1
1.850 	 1
1.860 	 1
1.870 	 1
1.880 	 1
1.890 	 1
1.900 	 1
1.910 	 1
1.920 	 1
1.930 	 1
1.940 	 1
1.950 	 1
1.960 	 1
1.970 	 1
1.980 	 1
1.990 	 1
2.000 	 1
2.010 	 1
2.020 	 1
2.030 	 1
2.040 	 1
2.050 	 1
2.060 	 1
2.070 	 1
2.080 	 1
2.090 	 1
2.100 	 1
2.110 	 1
2.120 	 1
2.130 	 1
2.140 	 1
2.150 	 1
2.160 	 1
2.170 	 1
2.180 	 1
2.190 	 1
2.200 	 1
2.210 	 1
2.220 	 1
2.230 	 1
2.240 	 1
2.250 	 1
2.260 	 1
2.270 	 1
2.280 	 1
2.290 	 1
2.300 	 1
2.310 	 1
2.320 	 1
2.330 	 1
2.340 	 1
2.350 	 1
2.360 	 1
2.370 	 1
2.380 	 1
2.390 	 1
2.400 	 1
2.410 	 1
2.420 	 1
2.430 	 1
2.440 	 1
2.450 	 1
2.460 	 1
2.470 	 1
2.480 	 1
2.490 	 1
2.500 	 1
2.510 	 1
2.520 	 1
2.530 	 1
2.540 	 1
2.550 	 1
2.560 	 1
2.570 	 1
2.580 	 1
2.590 	 1
2.600 	 1
2.610 	 1
2.620 	 1
2.630 	 1
2.640 	 1
2.650 	 1
2.660 	 1
2.670 	 1
2.680 	 1
2.690 	 1
2.700 	 1
2.710 	 1
2.720 	 1
2.730 	 1
2.740 	 1
2.750 	 1
2.760 	 1
2.770 	 1
2.780 	 1
2.790 	 1
2.800 	 1
2.810 	 1
2.820 	 1
2.830 	 1
2.840 	 1
2.850 	 1
2.860 	 1
2.870 	 1
2.880 	 1
2.890 	 1
2.900 	 1
2.910 	 1
2.920 	 1
2.930 	 1
2.940 	 1
2.950 	 1
2.960 	 1
2.970 	 1
2.980 	 1
2.990 	 1
3.000 	 2
3.010 	 2
3.020 	 2
3.030 	 2
3.040 	 2
3.050 	 2
3.060 	 2
3.070 	 2
3.080 	 2
3.090 	 2
3.100 	 2
3.110 	 2
3.120 	 2
3.130 	 2
3.140 	 2
3.150 	 2
3.160 	 2
3.170 	 2
3.180 	 2
3.190 	 2
3.200 	 2
3.210 	 2
3.220 	 2
3.230 	 2
3.240 	 2
3.250 	 2
3.260 	 2
3.270 	 2
3.280 	 2
3.290 	 2
3.300 	 2
3.310 	 2
3.320 	 2
3.330 	 2
3.340 	 2
3.350 	 2
3.360 	 2
3.370 	 2
3.380 	 2
3.390 	 2
3.400 	 2
3.410 	 2
3.420 	 2
3.430 	 2
3.440 	 2
3.450 	 4
3.460 	 4
3.470 	 4
3.480 	 4
3.490 	 4
3.500 	 4
3.510 	 4
3.520 	 4
3.530 	 4
3.540 	 4
3.550 	 8
3.560 	 8
3.570 	 16
3.580 	 4
3.590 	 16
3.600 	 30
3.610 	 10
3.620 	 26
3.630 	 6
3.640 	 20
3.650 	 6
3.660 	 24
3.670 	 50
3.680 	 8
3.690 	 28
3.700 	 7
3.710 	 9
3.720 	 11
3.730 	 12
3.740 	 5
3.750 	 32
3.760 	 5
3.770 	 76
3.780 	 12
3.790 	 16
3.800 	 19
3.810 	 30
3.820 	 62
3.830 	 3
3.840 	 3
3.850 	 18
3.860 	 3
3.870 	 20
3.880 	 91
3.890 	 29
3.900 	 23
3.910 	 12
3.920 	 76
3.930 	 51
3.940 	 51
3.950 	 3
3.960 	 3
3.970 	 59
3.980 	 17
3.990 	 79
4.000 	 39
